tipo_poder_id	tipo_poder_nombre	categoria	entidad_id	entidad_nombre	cantidad
-1	Poder Ejecutivo	DEFENSA	13294	OFICINA PREVISIONAL DE LAS FUERZAS ARMADAS (OPREFA)	
-1	Poder Ejecutivo	DEFENSA	14245	SECRETARIA DE SEGURIDAD Y DEFENSA NACIONAL (SEDENA)	
-1	Poder Ejecutivo	DESARROLLO E INCLUSIÓN SOCIAL	113	PROGRAMA NACIONAL DE ASISTENCIA ALIMENTARIA (PRONAA)	
-1	Poder Ejecutivo	ECONOMÍA Y FINANZAS	14207	FONDO CONSOLIDADO DE RESERVAS PREVISIONALES (FCR)	
-1	Poder Ejecutivo	EDUCACIÓN	18686	CONSERVATORIO NACIONAL DE MÚSICA (CNM)	
-1	Poder Ejecutivo	EDUCACIÓN	18630	ESCUELA NACIONAL SUPERIOR DE ARTE DRAMÁTICO GUILLERMO UGARTE CHAMORRO (ENSAD)	
-1	Poder Ejecutivo	EDUCACIÓN	18641	IESTP DISEÑO Y COMUNICACIONES	
-1	Poder Ejecutivo	EDUCACIÓN	14241	INSTITUCIÓN EDUCATIVA PÚBLICA "COLEGIO MAYOR SECUNDARIO PRESIDENTE DEL PERÚ-COAR LIMA" (CMSPP-COAR LIMA)	
-1	Poder Ejecutivo	EDUCACIÓN	14093	SECRETARÍA NACIONAL DE LA JUVENTUD (SENAJU)	
-1	Poder Ejecutivo	EDUCACIÓN	14106	UGEL MARISCAL NIETO (UGEL MN)	
-1	Poder Ejecutivo	EDUCACIÓN	18689	UNIDAD DE GESTION EDUCATIVA LOCAL - BONGARA (UGEL - BONGARA)	
-1	Poder Ejecutivo	EDUCACIÓN	16389	UNIDAD DE GESTIÓN EDUCATIVA LOCAL ANDAHUAYLAS (UGEL ANDAHUAYLAS)	
-1	Poder Ejecutivo	EDUCACIÓN	18710	UNIDAD DE GESTION EDUCATIVA LOCAL AZANGARO (UGELA)	
-1	Poder Ejecutivo	EDUCACIÓN	14265	UNIDAD DE GESTIÓN EDUCATIVA LOCAL DANIEL ALCIDES CARRIÓN (UGELDAC)	
-1	Poder Ejecutivo	EDUCACIÓN	16382	UNIDAD DE GESTION EDUCATIVA LOCAL DE ACOMAYO (UGEL-A)	
-1	Poder Ejecutivo	EDUCACIÓN	14262	UNIDAD DE GESTIÓN EDUCATIVA LOCAL GENERAL SÁNCHEZ CERRO (UGEL GRAL. SC)	
-1	Poder Ejecutivo	EDUCACIÓN	13937	UNIDAD DE GESTIÓN EDUCATIVA LOCAL N° 01 (UGEL01)	
-1	Poder Ejecutivo	EDUCACIÓN	13773	UNIDAD DE GESTIÓN EDUCATIVA LOCAL Nº 03 (UGEL Nº 03)	
-1	Poder Ejecutivo	EDUCACIÓN	14238	UNIDAD DE GESTIÓN EDUCATIVA LOCAL Nº 04 (UGEL04)	
-1	Poder Ejecutivo	EDUCACIÓN	13672	UNIDAD DE GESTION EDUCATIVA LOCAL Nº 07 (UGEL 07)	
-1	Poder Ejecutivo	EDUCACIÓN	14233	UNIDAD DE GESTIÓN EDUCATIVA LOCAL Nº 11 - CAJATAMBO (UGEL 11-C)	
-1	Poder Ejecutivo	EDUCACIÓN	16383	UNIDAD DE GESTION EDUCATIVA LOCAL PAUCARTAMBO (UGEL - PAUCARTAMBO)	
-1	Poder Ejecutivo	EDUCACIÓN	18717	UNIDAD DE GESTIÓN EDUCATIVA LOCAL TARMA (UGEL TARMA)	
-1	Poder Ejecutivo	EDUCACIÓN	13963	UNIDAD EJECUTORA 006 - PROYECTO ESPECIAL COMPLEJO ARQUEOLÓGICO CHAN CHAN (UE 006 CHAN CHAN)	
-1	Poder Ejecutivo	EDUCACIÓN	18673	UNIDAD EJECUTORA 310: EDUCACIÓN ESPINAR (UGEL-ESPINAR)	
-1	Poder Ejecutivo	EDUCACIÓN	13904	UNIDAD EJECUTORA N° 004 - INDEPA (UE-004 - INDEPA)	
-1	Poder Ejecutivo	EDUCACIÓN	15325	UNIDAD EJECUTORA N° 305 - EDUCACION LAMAS (UGEL - LAMAS)	
-1	Poder Ejecutivo	ENERGÍA Y MINAS	11789	ELECTRO PUNO S.A.A. (ELPU)	
-1	Poder Ejecutivo	ENERGÍA Y MINAS	13034	EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A. (ELECTRO UCAYALI S.A.)	
-1	Poder Ejecutivo	ENERGÍA Y MINAS	11790	EMPRESA DE GENERACIÓN ELÉCTRICA DE AREQUIPA S.A. (EGASA)	
-1	Poder Ejecutivo	ENERGÍA Y MINAS	13048	EMPRESA DE SERVICIO PÚBLICO DE ELECTRICIDAD DEL NOR OESTE DEL PERÚ S.A. (ELECTRONOROESTE)	
-1	Poder Ejecutivo	ENERGÍA Y MINAS	13033	EMPRESA REGIONAL DE SERVICIO PÚBLICO DE ELECTRICIDAD (ELECTROSUR S.A.)	
-1	Poder Ejecutivo	ENERGÍA Y MINAS	10039	PERUPETRO S.A. (PERUPETRO)	
-1	Poder Ejecutivo	ENERGÍA Y MINAS	13036	PETRÓLEOS DEL PERÚ (PETROPERU)	
-1	Poder Ejecutivo	INTERIOR	2	INTENDENCIA NACIONAL DE BOMBEROS DEL PERÚ (INBP)	
-1	Poder Ejecutivo	INTERIOR	13185	POLICÍA NACIONAL DEL PERÚ (PNP)	
-1	Poder Ejecutivo	JUSTICIA	14289	COMISIÓN NACIONAL DE BIENES INCAUTADOS (CONABI)	
-1	Poder Ejecutivo	JUSTICIA	17411	INPE - DIRECCION REGIONAL ALTIPLANO PUNO (INPE - DRAP)	
-1	Poder Ejecutivo	JUSTICIA	17408	INPE - OFICINA REGIONAL NORTE CHICLAYO (INPE - ORN CHICLAYO)	
-1	Poder Ejecutivo	JUSTICIA	17407	INPE - OFICINA REGIONAL SUR (INPE - ORS)	
-1	Poder Ejecutivo	JUSTICIA	17406	INPE-DIRECCION REGIONAL CENTRO (INPE-DRC)	
-1	Poder Ejecutivo	JUSTICIA	16377	INPE-DIRECCION REGIONAL NOR ORIENTE SAN MARTIN (INPE-DRNOSM)	
-1	Poder Ejecutivo	JUSTICIA	18606	INSTITUTO NACIONAL PENITENCIARIO - OFICINA REGIONAL SUR ORIENTE CUSCO (INPE - ORSO - CUSCO)	
-1	Poder Ejecutivo	JUSTICIA	15328	OFICINA REGIONAL LIMA - INPE (INPE-ORL)	
-1	Poder Ejecutivo	JUSTICIA	17403	OFICINA REGIONAL ORIENTE PUCALLPA -INPE (OROP - INPE)	
-1	Poder Ejecutivo	JUSTICIA	16386	UE003: PROGRAMA MORDENIZACION DEL SISTEMA DE ADMINISTRACION DE JUSTICIA (UE003: PMSAJ-ACCEDE)	
-1	Poder Ejecutivo	MUJER Y POBLACIONES VULNERABLES	13188	SOCIEDAD DE BENEFICENCIA AREQUIPA (SBA)	
-1	Poder Ejecutivo	MUJER Y POBLACIONES VULNERABLES	13746	SOCIEDAD DE BENEFICENCIA DE CHICLAYO (SBCH)	
-1	Poder Ejecutivo	MUJER Y POBLACIONES VULNERABLES	14059	SOCIEDAD DE BENEFICENCIA DE HUANCAYO (SBH)	
-1	Poder Ejecutivo	MUJER Y POBLACIONES VULNERABLES	14120	SOCIEDAD DE BENEFICENCIA DE ICA (SBI)	
-1	Poder Ejecutivo	MUJER Y POBLACIONES VULNERABLES	14305	SOCIEDAD DE BENEFICENCIA PÚBLICA DE CHACHAPOYAS (SBPCH)	
-1	Poder Ejecutivo	MUJER Y POBLACIONES VULNERABLES	18636	SOCIEDAD DE BENEFICENCIA PUBLICA DE HUACHO (SBPH)	
-1	Poder Ejecutivo	MUJER Y POBLACIONES VULNERABLES	13190	SOCIEDAD DE BENEFICENCIA PÚBLICA DE IQUITOS (SBPI)	
-1	Poder Ejecutivo	MUJER Y POBLACIONES VULNERABLES	13521	SOCIEDAD DE BENEFICENCIA PUBLICA DE TRUJILLO (SBPT)	
-1	Poder Ejecutivo	MUJER Y POBLACIONES VULNERABLES	13671	SOCIEDAD DE BENEFICENCIA PUBLICA DEL CALLAO (SBP-C)	
-1	Poder Ejecutivo	OTROS	13309	DIRECCION DE SALUD V LIMA CIUDAD (DISA V LC)	
-1	Poder Ejecutivo	OTROS	14304	INSTITUTO DE GESTIÓN DE SERVICIOS DE SALUD (IGSS)	
-1	Poder Ejecutivo	OTROS	16394	SERVICIOS INTEGRADOS DE LIMPIEZA SOCIEDAD ANÓNIMA (SILSA)	
-1	Poder Ejecutivo	OTROS	14237	SOCIEDAD DE BENEFICENCIA PÚBLICA DE AYACUCHO (SBPA)	
-1	Poder Ejecutivo	PRESIDENCIA DEL CONSEJO DE MINISTROS	72	DIRECCIÓN NACIONAL DE INTELIGENCIA (DINI)	
-1	Poder Ejecutivo	PRESIDENCIA DEL CONSEJO DE MINISTROS	20860	PROYECTO ESPECIAL BICENTENARIO DE LA INDEPENDENCIA DEL PERÚ (PEB)	
-1	Poder Ejecutivo	SALUD	13992	DIRECCION DE RED DE SALUD LIMA CIUDAD (DRSLC)	
-1	Poder Ejecutivo	SALUD	18617	DIRECCIÓN DE RED DE SALUD LIMA ESTE METROPOLITANA (DRSLEM)	
-1	Poder Ejecutivo	SALUD	13155	DIRECCIÓN DE RED DE SALUD LIMA NORTE V  RÍMAC- SMP- LOS OLIVOS (RED RIMAC L.N.V)	
-1	Poder Ejecutivo	SALUD	18774	DIRECCIÓN DE REDES INTEGRADAS DE SALUD  LIMA ESTE (DIRIS LE)	
-1	Poder Ejecutivo	SALUD	18741	DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO (DIRIS LIMA CENTRO)	
-1	Poder Ejecutivo	SALUD	18791	DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE (DIRIS L.N.)	
-1	Poder Ejecutivo	SALUD	18780	DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR (DIRIS LS)	
-1	Poder Ejecutivo	SALUD	18847	DIRECCION DE SALUD APURIMAC II (DISA APURIMAC II)	
-1	Poder Ejecutivo	SALUD	12868	DIRECCIÓN DE SALUD II LIMA SUR (DISA II L.S.)	
-1	Poder Ejecutivo	SALUD	13296	DIRECCIÓN DE SALUD IV LIMA ESTE (DISA IV LIMA ESTE)	
-1	Poder Ejecutivo	SALUD	14032	DIRECCION RED DE SALUD - SAN JUAN DE MIRAFLORES - VILLA MARIA DEL TRIUNFO (DRS SJM VMT)	
-1	Poder Ejecutivo	SALUD	14175	E.S. II-1 HOSPITAL DE CHULUCANAS (ESHCHULUCANAS)	
-1	Poder Ejecutivo	SALUD	13139	HOSPITAL BARRANCA CAJATAMBO Y SBS (HBC-SBS)	
-1	Poder Ejecutivo	SALUD	13151	HOSPITAL CARLOS LANFRANCO LA HOZ (HCLLH)	
-1	Poder Ejecutivo	SALUD	13147	HOSPITAL CAYETANO HEREDIA (HCH - MINSA)	
-1	Poder Ejecutivo	SALUD	13741	HOSPITAL DE BAJA COMPLEJIDAD VITARTE (HBCV)	
-1	Poder Ejecutivo	SALUD	13143	HOSPITAL DE CHANCAY (HCH)	
-1	Poder Ejecutivo	SALUD	13314	HOSPITAL DE EMERGENCIAS PEDIÁTRICAS (HEP)	
-1	Poder Ejecutivo	SALUD	13884	HOSPITAL DE LA AMISTAD PERU-COREA II-2 SANTA ROSA (HAPCII-2-SRP)	
-1	Poder Ejecutivo	SALUD	18719	HOSPITAL DEPARTAMENTAL DE HUANCAVELICA (HRH)	
-1	Poder Ejecutivo	SALUD	19857	HOSPITAL EMERGENCIA ATE VITARTE (HEAV)	
-1	Poder Ejecutivo	SALUD	18733	HOSPITAL GENERAL DE JAEN (HGJ)	
-1	Poder Ejecutivo	SALUD	13145	HOSPITAL HUARAL Y SERVICIOS BASICOS DE SALUD (HH-SBS)	
-1	Poder Ejecutivo	SALUD	13902	HOSPITAL JOSÉ AGURTO TELLO DE CHOSICA (HJATCH)	
-1	Poder Ejecutivo	SALUD	18693	HOSPITAL JOSE HERNAN SOTO CADENILLAS (HJSC)	
-1	Poder Ejecutivo	SALUD	13357	HOSPITAL NACIONAL ARZOBISPO LOAYZA (HNAL)	
-1	Poder Ejecutivo	SALUD	13178	HOSPITAL NACIONAL DANIEL ALCIDES CARRIÓN (HNDAC)	
-1	Poder Ejecutivo	SALUD	13718	HOSPITAL NACIONAL DOCENTE MADRE NIÑO SAN BARTOLOMÉ (HONADOMANI SB)	
-1	Poder Ejecutivo	SALUD	13628	HOSPITAL NACIONAL DOS DE MAYO (HNDM)	
-1	Poder Ejecutivo	SALUD	13149	HOSPITAL NACIONAL SERGIO E. BERNALES (HNSEB - MINSA)	
-1	Poder Ejecutivo	SALUD	13702	HOSPITAL NACIONAL VÍCTOR LARCO HERRERA (HVLH)	
-1	Poder Ejecutivo	SALUD	13311	HOSPITAL REGIONAL ELEAZAR GUZMÁN BARRÓN (HEGB)	
-1	Poder Ejecutivo	SALUD	13764	HOSPITAL SAN JUAN DE LURIGANCHO (HSJL)	
-1	Poder Ejecutivo	SALUD	116	INSTITUTO DE DESARROLLO DE RECURSOS HUMANOS (IDREH)	
-1	Poder Ejecutivo	SALUD	13258	INSTITUTO NACIONAL DE CIENCIAS NEUROLÓGICAS (INCN)	
-1	Poder Ejecutivo	SALUD	13180	INSTITUTO NACIONAL DE SALUD DEL NIÑO (INSN)	
-1	Poder Ejecutivo	SALUD	14267	INSTITUTO NACIONAL DE SALUD DEL NIÑO - SAN BORJA (INSNSB)	
-1	Poder Ejecutivo	SALUD	18662	RED DE SALUD AYMARAES (RS-AYMARAES)	
-1	Poder Ejecutivo	SALUD	14009	RED DE SALUD BARRANCO CHORRILLOS SURCO (RSS BCO.CHO.SCO.)	
-1	Poder Ejecutivo	SALUD	14268	RED DE SALUD HUAYLAS NORTE (RSHN)	
-1	Poder Ejecutivo	SALUD	18620	RED DE SALUD LEONCIO PRADO (REDLP)	
-1	Poder Ejecutivo	SALUD	14278	RED DE SALUD LIMA NORTE IV (R.S.L.N. IV)	
-1	Poder Ejecutivo	SALUD	12896	RED DE SALUD SAN JUAN DE LURIGANCHO - MINSA (RSSJL- MINSA)	
-1	Poder Ejecutivo	SALUD	14019	RED DE SALUD VILLA EL SALVADOR LURIN PACHACAMAC PUCUSANA (RSS.VES.LPP)	
-1	Poder Ejecutivo	TRANSPORTES Y COMUNICACIONES	13219	AUTORIDAD AUTÓNOMA DEL SISTEMA ELÉCTRICO DE TRANSPORTE MASIVO DE LIMA Y CALLAO (AATE)	
-1	Poder Ejecutivo	TRANSPORTES Y COMUNICACIONES	13650	FONDO DE INVERSIÓN EN TELECOMUNICACIONES (FITEL)	
-1	Poder Ejecutivo	TRANSPORTES Y COMUNICACIONES	13077	PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL)	
-1	Poder Ejecutivo	TRANSPORTES Y COMUNICACIONES	11795	SERVICIOS POSTALES DEL PERÚ S.A. (SERPOST S.A.)	
-1	Poder Ejecutivo	VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO	10018	BANCO DE MATERIALES SAC (BANMAT SAC)	
-1	Poder Ejecutivo	VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO	13685	FONDO DE RECONSTRUCCIÓN INTEGRAL DE LAS ZONAS AFECTADAS POR LOS SISMOS DEL 15 DE AGOSTO DE 2007 (FORSUR)	
-1	Poder Ejecutivo	VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO	18784	PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO (PASLC)	
-1	Poder Ejecutivo	VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO	10046	SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA (SEDAPAL)	
2	Poder Judicial		10202	CORTE SUPERIOR DE AREQUIPA (CSJAR)	
2	Poder Judicial		10197	CORTE SUPERIOR DE JUSTICIA DE AMAZONAS (CSJA)	
2	Poder Judicial		10198	CORTE SUPERIOR DE JUSTICIA DE ANCASH (CSJA)	
2	Poder Judicial		10201	CORTE SUPERIOR DE JUSTICIA DE APURIMAC (D.J. APURIMAC)	
2	Poder Judicial		10204	CORTE SUPERIOR DE JUSTICIA DE AYACUCHO (D.J. AYACUCHO)	
2	Poder Judicial		10207	CORTE SUPERIOR DE JUSTICIA DE CAÑETE (CSJC)	
2	Poder Judicial		10211	CORTE SUPERIOR DE JUSTICIA DE HUANCAVELICA (D.J. HUANCAVELICA)	
2	Poder Judicial		10216	CORTE SUPERIOR DE JUSTICIA DE LA LIBERTAD (D.J. LA LIBERTAD)	
2	Poder Judicial		10224	CORTE SUPERIOR DE JUSTICIA DE MADRE DE DIOS (CSJMD)	
2	Poder Judicial		13363	CORTE SUPERIOR DE JUSTICIA DE MOQUEGUA (CSJM)	
2	Poder Judicial		13362	CORTE SUPERIOR DE JUSTICIA DE PASCO (D.J. PASCO)	
2	Poder Judicial		10233	CORTE SUPERIOR DE JUSTICIA DE TACNA (D.J. TACNA)	
2	Poder Judicial		10241	CORTE SUPERIOR DE JUSTICIA DE TUMBES (CSJT)	
2	Poder Judicial		10242	CORTE SUPERIOR DE JUSTICIA DE UCAYALI (D.J. UCAYALI)	
2	Poder Judicial		10231	CORTE SUPERIOR DE SAN MARTIN (D.J. SAN MARTIN)	
5	Gobiernos locales		17417	EMPRESA PRESTADORA DE SERVICIOS DE SANEAMIENTO MUNICIPAL DE UTCUBAMBA S.A. (EPSSMU S.A.)	
